order_id,customer_unique_id,timestamp
e75011be2ec3dec23d2ed6757d35c792,e30b83af13d6ff0b0f427b2a67c43b39,2020-05-12 10:55:23
6e4a67f3a94e46e6cc5af48093d14127,2d7a88002fb4c6073fbef4f59707a0e0,2020-05-12 10:55:36
0675116b5556a78cf0413f70aa9f235e,2d7a88002fb4c6073fbef4f59707a0e0,2020-05-12 10:56:45
90bf0d006edb962cf09943bf3e4ad217,325e19085f3017b73be3d9fd98a93301,2020-05-12 10:57:53
4ceb9336411700f9568db2ef11bda594,e106b0bf1efc2352bda60eaeced76675,2020-05-12 10:59:39
abfb34ed11820c7247adfb30fe5bb7ae,5e0aa142dc4760e62a74c1830cbf91b1,2020-05-12 11:00:19
72c6b41818d5e645f455986b59b7a964,b824f6981f2ee1c30533c4138572428c,2020-05-12 11:00:34
22aa0b4e8c7855fd8d534a7692579a36,47819e2fe2feece1eaa798f2c2398221,2020-05-12 11:01:08
6b686186d43eaa21c407ecf34ebb9ee6,ea4970ec61c209a7e44aebbd2fb7f269,2020-05-12 11:01:09
6789a1de9a37be580653e51fc6458776,b4739233753be99a2078cb6588e97c56,2020-05-12 11:01:13
f88aa9b677553d2e3f0e77b495066619,acf91aaa6f337456d3c506a5a494552c,2020-05-12 11:02:18
e4774d4c3b28de27487f1caa9de5a6f5,62e69a7b8e3d109af287f367e3b0f143,2020-05-12 11:02:28
db0b12b763f716df3f27218724161479,c133266c3fa2b7e61977e256dec074a0,2020-05-12 11:03:20
6bc6b07e448bae52d248c4df401d6157,69aab61687fa416ef601af332bd0ff0d,2020-05-12 11:03:23
4baa3882a6f5d47e5ac98cd10c942c4f,dd9e24aaf192ccb06c02cc76f40accb4,2020-05-12 11:03:34
e09dd765041e9934d762d51ccb26adee,a5d3bfee5b23b430b95c4ae295e1028a,2020-05-12 11:04:32
250d181fa1c603024562b93a8f8d5fe0,63299f459ddbe79050c7094da3f69b8f,2020-05-12 11:04:33
8b6d201fff0b1b32e59f7cbdc6beaf54,0379a6f96d9befaf749609ba52b17783,2020-05-12 11:05:55
2a3d67c0d2045bf67abb3d8f320ac29f,f801278dc42ce9d4773cb91ad0e21ab8,2020-05-12 11:06:36
de05dd73ee1b5a964eaa56f814c49851,f801278dc42ce9d4773cb91ad0e21ab8,2020-05-12 11:07:13
e660da13091dbe48784500c1c3e2fb75,28989ef45087c96e5a4346e88216c2ba,2020-05-12 11:07:31
c3ad507aba1f6b47354085e7e6bed0cf,28989ef45087c96e5a4346e88216c2ba,2020-05-12 11:07:41
ab0c90a5da04e0132ea07c113bedec0d,40f4b191d404a10a6039af0b26dd62c7,2020-05-12 11:08:35
2e22dc2fce65e5b9d73a11d717f41724,40f4b191d404a10a6039af0b26dd62c7,2020-05-12 11:09:07
e38f9946fb20db4a597eed7547c59afc,bc2387c48428a2e128eaa3d5b18b3591,2020-05-12 11:09:12
882c1e2076610adab15e5a68430d2180,54ac170f384b3ca08d8ea2aa6389c483,2020-05-12 11:10:05
632ba34265b5449d1f742d24cacf1208,6ae1442f1cd67099c402c6140b58a918,2020-05-12 11:11:13
eb17935134e6fdd210b40a3d4f8235b2,1ba713c8258f756279a049018ce01177,2020-05-12 11:11:41
616f1f539d7add607844e0199fed7ea6,746db413bf377af701e6dabdfb3509f5,2020-05-12 11:11:55
46081612169925ef8882b3bbf1c5011d,9eb6958dbab7b4136d22e411cfa8ff03,2020-05-12 11:12:08
ea5f30a182b04fd1296273605983b9a4,fdb86bf15a984dc8b14912e4ddc78f79,2020-05-12 11:12:54
51ceba3ba51d4b4543e7f78e181e0ba9,a5d3bfee5b23b430b95c4ae295e1028a,2020-05-12 11:14:08
d6f83d3377bbf1697831ea355301fb87,e2c8e74f4e59280c388ac4e3ebd90933,2020-05-12 11:14:49
270d816a580cef9525ac73d6c4b87255,2e8561bf8b43a8b182c53dfb53fc9a7f,2020-05-12 11:15:36
cd63595a31d3717ff7ea9a0b041104a9,b6e333234b9abfc51d7e00157d29f8f7,2020-05-12 11:16:09
0cb316841c24af560f6af0e3fb36137a,8a0793d04e0f4be13434516ee7037104,2020-05-12 11:16:12
d568f094af70874d55d22a89e093fe18,0ac4d05bbe5f9dd1011eeadba1e76955,2020-05-12 11:16:18
a9ad904bde6787e355771489eef73012,eb5bdaa9ace81785a5c3526bbd8d759b,2020-05-12 11:16:25
10b6352081cd9c4b594e4be0c491ee62,c4601f3d0e8da101aeba12d2ed530285,2020-05-12 11:16:35
8aa9f9fb8d016c8abd90a65dcd7f2ab6,d059a0ec4c911c7abb10602099670325,2020-05-12 11:17:29
e01e0edd184fa69973f66cfc1fde15b3,523730e4b2ef7654c243699b81763112,2020-05-12 11:18:12
d81dff089ae648dacea746f77643f86e,2fb4183605995aad1ff94ef572b91a21,2020-05-12 11:18:28
56a726fa0f40d3678696e62aaed9690d,fc19fe9ac733e36ff8227c29435c2030,2020-05-12 11:18:30
e81600d4371046078150ab84d31175d3,85e2be50c49cbf58fcc2b12cfbaded03,2020-05-12 11:18:40
164bcbb466afa4e7b9eec1760f0d7096,910a4a6cbd33eefa52d8b521bbf3661f,2020-05-12 11:19:08
8adafb3466daa5395694d3a906ff9d40,6ad46014a4203440c38e3dbf7aedf51c,2020-05-12 11:19:14
0c995611a99f81268d859184a416f1db,c40388c86f0334d1d69f33fc43322a8c,2020-05-12 11:19:48
55b2e390d5d80ada31ad1b795ebeb087,c40388c86f0334d1d69f33fc43322a8c,2020-05-12 11:19:52
f400946403a78fdd034cf522d3f85512,7a84515823bc6c15b7b0e1ba70a704ae,2020-05-12 11:19:58
df56136b8031ecd28e200bb18e6ddb2e,2e43e031f10de28e557c35ef668f9396,2020-05-12 11:20:56
8557dabbdacec1a9e250f5e70afe1eab,2e43e031f10de28e557c35ef668f9396,2020-05-12 11:20:59
566f53fc7d36fa366f7e221468121877,2e43e031f10de28e557c35ef668f9396,2020-05-12 11:22:07
9d57e7a9c3dae94772187f73e97d9854,16a860be408af5ee2e9f8a8dad56ef17,2020-05-12 11:23:05
091ac0791556275533697b36e2b00ff4,c0701622a849e0f0e05461f9c2c427f0,2020-05-12 11:24:07
1bf6db71e147c950fe9925e0be89ec4b,60e6fe581610db699ac03fec61f4d53f,2020-05-12 11:24:55
3a1756d7060a993e85f1614b43da0c03,bf4023e50a4a19e09b7200e861af76c6,2020-05-12 11:25:09
b782d486ebb05fdf0ba6ec05652f704f,15fbc48df691e0ad51b0cf30d86392a2,2020-05-12 11:25:28
67d0c933fefa1c4ff65e800b8c8bf804,9ad1506972e27cf782ac75246c5ee76e,2020-05-12 11:25:30
64ba433f9d86e1df4e9cb86b1a3884d1,09afae2d61d41a7f90d30c3ce36c5f26,2020-05-12 11:25:31
bfbf87cc2829df6adac299ab0cc012bc,e1b59a2032b34097d0c1c8d320f40832,2020-05-12 11:27:15
721c90253d3c1f625f71e2faf53a6b57,ddbead72efcebad74eb7e952b034e995,2020-05-12 11:27:34
9d34d5659dfa39b38d29bfcf0c85ead9,26637eea80412340159f0d7d9bac0d77,2020-05-12 11:30:27
042e247be09aeae88a74e35766aa03ca,83822098b0d5345dc6cb790a224c4492,2020-05-12 11:31:26
abbbf52551bc34cd52a7851c06dfca90,040e4df45a02c9d398c233227f207f67,2020-05-12 11:32:01
a8305d2dfd60042d6000b3de3bc533a3,18bc87094128bbfe943cf88adcf72059,2020-05-12 11:33:27
38eb881851d90ec36b46d10b81792089,ea7db74b1a04a7a1bbfab5c7d67f3f25,2020-05-12 11:33:35
55090b3dd39aed5a2019b57cce6b174d,7588c20c457369de8caad958afc1cc06,2020-05-12 11:33:37
d01c0baa4630bdd8a5d0266931837209,c293bfd1d0d3bca4b541fbfeb93d4d96,2020-05-12 11:35:24
08e617c0a81895c4d5f6ab1e4a20fad0,15bc17a24fe18da7be93a48546fcadab,2020-05-12 11:35:26
1e6377b497624e8fa908ee4a87e3687d,44b95b41e1172e2926917fd5c4e77e62,2020-05-12 11:35:43
b866af202be0692766081310cd4085e1,64fbafb2935c7a2588d6a26a9d750487,2020-05-12 11:37:24
281a4e1ef3ab9d256027ddd2db90c762,64fbafb2935c7a2588d6a26a9d750487,2020-05-12 11:37:48
96e60a8b7fe4d9cd4f5ef7f3399a502b,fdc4ce0f1854f89a62dc83a38c6a08db,2020-05-12 11:39:26
5ffbbd67f14392efe8fd533d38cd1338,6d94a894c28059c9703befc3603704cc,2020-05-12 11:40:28
0ec04706b50b8bc69a14dff0d6a26f13,6a0ff4c1287f59cf5a07a3852ba6bf7f,2020-05-12 11:41:37
f4026d9ae34e982204b4f7b627939d32,3274f2b2174433e889854e791974e48c,2020-05-12 11:41:55
2410734c3fc6d36010cf6b1b36c2974d,e22c7e55a547f8d9bc30d2957ba1c9c5,2020-05-12 11:44:15
0c8675dc2e52ab52977a76d810e45303,9d31457a03125fc870787a251760315a,2020-05-12 11:44:53
a15df161654da3f47c2984ffd7764920,3af90f255e824d1d53b3584a4e89ad58,2020-05-12 11:44:56
765e82006189100419015233bf26be8a,976a39626eb2337ee3258d4ad73f1543,2020-05-12 11:45:21
7e61a4c6d93d6ad8a4ca4a8d00094339,2e2c773725ab148e8405a5ae8b4f5162,2020-05-12 11:45:56
7090c88db4158f89d839c794cdd73272,a7bbfaf8a288c45dc38d4693535dd63f,2020-05-12 11:46:25
4d2c3fb1909604d5f9474e4675971ef2,259a143b745a93c577b929e9fe90adaf,2020-05-12 11:46:45
4deb2316dadf42f0daa6b8965d384ba8,1e13be066b12fd9fd852bbbfb790dfae,2020-05-12 11:46:52
f85e82f7a3b6d26dc7d16b7c2c39b31a,10b58cbd6607267fd41812614367439e,2020-05-12 11:47:21
1a4bf675df415785d3d9b3f3521988a7,a327e19095ffb086d25f7ee477c9d3c6,2020-05-12 11:48:06
91c52e15672343c61768b4d10597eea8,a327e19095ffb086d25f7ee477c9d3c6,2020-05-12 11:48:27
24040647efd179bd506acacbbbabd838,4a1256ba59833d19d91b2139da81c1b1,2020-05-12 11:48:51
0b3407e419ef6be66392971885acce73,d47ae28be0ca67986130388a0d4fbfaf,2020-05-12 11:49:13
9846cae21962f6c6e65ad2e77d3c2be7,d9a99b290182aff8db93595d904ab99c,2020-05-12 11:49:22
9224db86cedf958891e1b1afb4ad570c,de907ee6190d3fd70be7e607a3ddbbf7,2020-05-12 11:49:38
11db6666e1dbeee776c8e15fd0792c4b,bcfdca13b3b657eeccd2528bd38d0425,2020-05-12 11:51:17
cfe9a2c324eefb180663116644e4f171,ae271f166e8d5098c767f5753eab678e,2020-05-12 11:51:57
9725a1c59138f30c5dba936ca3a2de34,323f8f14acb90e50f86f1885b6b53c6d,2020-05-12 11:52:37
5836a9fd173a29689e12bf421d2d280b,323f8f14acb90e50f86f1885b6b53c6d,2020-05-12 11:52:54
cba1cb073e8cf5375b9f786704de8e80,3b9db64edd09037f28a6ba66dfdb6088,2020-05-12 11:53:57
4e1d5bf07ad851a6470d6b28cfd1f1e6,580561d937f063a0c4ffe1e4832df2f5,2020-05-12 11:54:20
6f7390ae95a89ea985e0d81b189e96d5,fccfbf734a92029859c4fe58eff05114,2020-05-12 11:55:01
9ef13efd6949e4573a18964dd1bbe7f5,11f97da02237a49c8e783dfda6f50e8e,2020-05-12 11:56:43
58fc974f8e0ddd9ce549e3272d0140c0,c76762dfb642ac154475239639f7f8f4,2020-05-12 11:57:33
984b006a1482a4e7916421a663b1e800,c76762dfb642ac154475239639f7f8f4,2020-05-12 11:58:25
66144189f7b5fbb4eb76eb513ac33a17,ed55471664939a48022e6319811608dc,2020-05-12 11:59:51
543929b980aa17fb9d324f934440d131,8b2b2f74f91382a716c4471728e1bdac,2020-05-12 12:00:53
6a94666b47f6006dda56e5edc10968a3,915576ac0abe2ffd7a97c7db777108bc,2020-05-12 12:01:32
a4e62639ac0ca7429854efc494c1915f,b8259702efd15b5abc1566e007ead9f7,2020-05-12 12:01:46
adbbe31eab3ec8799e71b8fd89956464,325e19085f3017b73be3d9fd98a93301,2020-05-12 12:04:58
350f47d61d589f6218bff053db95fe62,c907cc6d05b62eb09d63c63462a7fa2d,2020-05-12 12:05:26
015fb6b5f739788434fa690540f90f19,4c4621970a6bbad78e4204b062ff69d1,2020-05-12 12:05:32
8220769da5e88eb4288d26cc8f694b41,5bc94b60050224af3dfdd2377c7e93e6,2020-05-12 12:08:54
2194d1dc5f73fad748d7a90fd673291d,5bc94b60050224af3dfdd2377c7e93e6,2020-05-12 12:12:50
84705956de681a2d1420bd90d7667472,408aee96c75632a92e5079eee61da399,2020-05-12 12:13:06
ae162713f33901220faa2a22c2bdba45,fb51f201e03ae4c1660697b469f3333f,2020-05-12 12:13:19
072e34b42ad90d7472e9a798f19a6bdb,92b0705c6923fe44dd71b2b737687a7c,2020-05-12 12:13:41
f6089c47bab18faae3d90c64cfb08481,92b0705c6923fe44dd71b2b737687a7c,2020-05-12 12:14:41
4d7b93709f08f674ff9d2185fd811cf9,674d55cc522075b792f327e5878dd509,2020-05-12 12:15:30
9abb2627b40ff1591e62553894e6b312,69e4074cb5368c1539397e4ea570757a,2020-05-12 12:15:57
8a027244dea2edca1449d9150e74eb45,5c82413b70d65c90e4f9e465c303fc82,2020-05-12 12:16:05
f47f217e6978ad1f6991ec7d9444b0eb,bd859b24955ed06b0605a79f60ef34f9,2020-05-12 12:16:19
41f25580214be3f00eb80620ca971032,aa0a11e7851a7e8c0a9139633fda2d19,2020-05-12 12:16:24
adf684f287283640cb375a2e8ada8c82,ae96093146108e55367c723d76ea54a9,2020-05-12 12:17:26
0e659173ebf2a1d39e076be9bd0b2872,13aec51202205c662b24202760e93a92,2020-05-12 12:17:33
34605af753e44da907f983de0082faaf,13aec51202205c662b24202760e93a92,2020-05-12 12:19:37
95431c05f2b32414cf7839de333dc57f,ba58671cbf108397a73d8b85e57a4869,2020-05-12 12:22:18
c19f01711a28636df6bb57d440865c76,c3aa62e735ff564b7035699bb458acd7,2020-05-12 12:22:35
5e1c835de943927d56469fa225bca0fe,e208c1565f7dafbab63310a957a68174,2020-05-12 12:23:20
87d43116721d5ee0c0748fd7d393cc9d,a5c806ebe5b25d0ab1e7f0da0e17d6bc,2020-05-12 12:23:49
b6659c7944e48c1be78a188b4d51dbeb,57a00f215e83a19190f6a5dded389806,2020-05-12 12:24:17
87f48ad03a575830fd30137520ef411b,57a00f215e83a19190f6a5dded389806,2020-05-12 12:24:51
8c98ea8f168f55d7c590b90e0e3ae53a,6e7e695a72de858cbfbdc2e2eff6e5f8,2020-05-12 12:26:38
be0321747be0efc1c7241a5e985dd299,2e4de983e4a7da0da312d68d3b9766c2,2020-05-12 12:26:40
ec0fa4ef7da067eb3a57abd8fc504352,158f0ece292839c5e817428c32917440,2020-05-12 12:28:09
4e44d7b0462e32a51de74a16eac6534e,a7941a8ddbfe8fde0bd23ae272484043,2020-05-12 12:29:03
6199bf17a85a73b61d5e43a596b95b5b,1f2c5059dad2c277b3b338163b49ca73,2020-05-12 12:30:02
d53f7d65577d2f334537bf228afb6116,b910f96f26d34566581f683f707aa425,2020-05-12 12:30:43
eb7aac057d7c17adb860b770451ae250,be7afc56db0978e1f7f9599f89527126,2020-05-12 12:32:32
2e5dc86c8c4aa663549caf5e31de840d,850598426d7c772afaa245182a362958,2020-05-12 12:32:57
ef7e4d318e5714c1e8e07e97c981ce36,771f344c1ac13d8ccdf2d14c48e2c6c3,2020-05-12 12:33:07
8f72f1ad07895bd823ba96b580936a1f,cbfca226fc1298a6202b116c5148ac44,2020-05-12 12:33:20
203f106e5b8bad1587426f019709014a,88bfdd41dde06aa9750778a2768e17d6,2020-05-12 12:33:53
d7d8ca5f25aac4f5efce2a0dc6133672,077d1d4b18c096ea1ec611d6a3701056,2020-05-12 12:34:15
726714fe5c6124b8501feb36c5b89896,37cc3e75e39bb11d75a1982ac0d07c17,2020-05-12 12:36:42
7b177fcb9ffb753496f019d4ca317479,75ff587e87e047a7e00f75bbcab17c00,2020-05-12 12:38:23
f2e15e1de54cd372765716e6bbd61fa5,e5bdbd18812e42788e7cbad7058fc0ab,2020-05-12 12:39:34
e1902035c4c195dff5edda08708c4050,73fb1af9338c7c4982887e260a1be6fe,2020-05-12 12:41:09
ee793c80c58a6de488444dbb4e63374f,55038a9afb7057f946c118904d4bf06a,2020-05-12 12:42:20
d5558a097766363b8e76b38c43332e8a,8612673f1121d1da48f141ee9dceb20b,2020-05-12 12:42:45
